__label__UNINFORMATIVE	 that's the height of insensitivity ibadan has had foreigners infected with covid 19 visit recently and some contact cases traced back there if we have an outbreak or increase in the number of confirmed cases then we know they are responsible for it
__label__UNINFORMATIVE	amid coronavirus outbreak trump-aligned pressure group pushes to stop medicine sales to iran by eli clifton httpurl
__label__UNINFORMATIVE	infirmary health will host appointment-only covid-19 testing sites march 23 24 and 25 if symptomatic mobile and baldwin county residents can call 251-341-cv19 (2819 to speak with a registered nurse from 7 am - 7 pm march 22 - 27 details at httpurl httpurl
__label__INFORMATIVE	the first person who contracted the novel coronavirus in pakistan last week has been discharged from hospital today the young man who was the first coronavirus patient from karachi and pakistan has sent home after fully recovering from the virus
__label__INFORMATIVE	also important to note while officials say there are now 152 positive coronavirus cases in virginia dr forlano told me that the death number remains at two 
__label__UNINFORMATIVE	heyjb here is the latest chart from with a breakdown by age for number of cases hospitalizations and deaths from covid19 httpurl
__label__UNINFORMATIVE	tomorrow at 100p will hold a covid19 press conference at the field hospital site at the baltimore convention center as always we will cover a lot of ground httpurl
__label__INFORMATIVE	nearly half (21 of the people tested aboard a cruise ship off sf are positive for covid19 trump thinks if they remain aboard he doesn’t have to count them in us totals newsflash those 3500 passengers are all yours wtpebrc wtp2020 httpurl
__label__UNINFORMATIVE	 yup duterte's suntukin ang veerus = trump's covid is a hoax in january philippines being a model country in containing the virus = us doing a great job so much so that 15 cases will be down to 0 in a couple of days pareho minsan mapapatawa ka na lang sa frustration
__label__INFORMATIVE	 first death in usa due to coronavirus was january 20th and we are crying now for mask shortage ppe and other medical supplies after given 18 tonne to china in february boycott3m trend is as stupid as the our admin who havent issued national lockdown
__label__INFORMATIVE	gw discharged this woman who was showing signs of covid-19 and traveled to south korea dc httpurl
__label__UNINFORMATIVE	the justice department opened a probe of a massachusetts veterans hospital where dozens have died of coronavirus the probe will see if holyoke soldiers’ home in western massachusetts failed to provide sufficient medical care during the pandemic httpurl
__label__INFORMATIVE	gov andrew cuomo announces new coronavirus numbers in new york as of friday morning - 7102 positive cases in new york state - 4408 are in nyc alone
__label__INFORMATIVE	idaho didn’t confirm any new cases of covid-19 in blaine county on sunday as residents adapt to the state’s isolation order ketchum and sun valley are asking gov little for additional resources here are the top stories from march 22 idahocovid19 httpurl
__label__INFORMATIVE	update on this story after 13 days mrs schoen got her test results today -- negative for covid-19 -- and is back at her nursing home this afternoon httpurl
__label__UNINFORMATIVE	 i thought it was there for non-covid” transfers only i’ve been told by two nurse friends of west coast er’s that once the covid surge dissipated they experienced low admittance numbers bc of non-essential bans one friend said it’s dead” and i can’t even pick up a shift”
__label__UNINFORMATIVE	italy's death rate from covid19 is 11% in germany it's 1% several main factors account for much of the difference we’re seeing – and the biggest are simply how we’re counting as well as testing cases this is a must-read httpurl
__label__UNINFORMATIVE	why does india have so few coronavirus/covid-19 cases and deaths quartz india lockdown is working 🤞🕉🇮🇳 httpurl
__label__UNINFORMATIVE	wth 'china concealed the extent of the coronavirus outbreak in its country under-reporting both total cases and deaths it’s suffered from the disease the us intelligence community concluded in a classified report to the white house' httpurl
__label__UNINFORMATIVE	‘wuhan city the capital of hubei is expected to have 10000 5g base stations by the end of 2019’ head of hubei provincial communication administration httpurl coronavirus 5g
__label__UNINFORMATIVE	ahmedabad firm is the 1st in india to get licence to make covid-19 test kits the gujarat firm will be making test kits for the 1st time but was preferred over 3 global cos whose fda-approved test kits were offered to goi for under 10 covid2019india httpurl
__label__INFORMATIVE	covid-19 official statement ~ there are are no confirmed cases in hartlepool or here at the college we will update you on the latest position in the uk and elsewhere please check this link for advice and updates gtgt httpurl covid19 httpurl
__label__INFORMATIVE	florida confirms 2 coronavirus deaths coast-to-coast washington state to florida this is horrible amp huge stay safe
__label__UNINFORMATIVE	actually americans are more likely to delay the coronavirus pandemic here in the us from plateauing if they stand togetherlike you did with several infected people when you attended louisville’s speed art museum charity ball on march 7 httpurl httpurl
__label__UNINFORMATIVE	san diego county officials expecting two cruise ships to arrive with thousands of travelers all passengers and crew healthy no coronavirus completed 'quarantine at sea'
__label__UNINFORMATIVE	the fox in the henhouse azar says he's personally overseeing investigation into hhs whistleblower allegations on coronaviruscalifornia spread msm ask where are the hhs employees now did hhs test wuhan evacuees before release where are they now httpurl
__label__UNINFORMATIVE	trump has reached a new low we have ill people here people who have died from covid-19 the university of wa bellevue college several school districts have closed and trump only sees this as an opportunity to slam our governor you're the snake trump
__label__UNINFORMATIVE	thankyoupresidenttrump for lying refusing who’s testing firing the cdc pandemic response team cutting the cdc budget by 80% delaying response lying about a cure amp calling the coronavirus a hoax” httpurl
__label__UNINFORMATIVE	good friday 2020 remembering the crucifixion of jesus amp his death at calvary he died for us he rose amp he will come again we all will rise above covid-19 thank you father ed amp father o'ryan for masses amp daily readings to keep us connected during this time httpurl
